Id,CreationDate,uri
38277488,January 2013,http://dbpedia.org/resource/Don_Lennox_(rower)
38256646,January 2013,http://dbpedia.org/resource/Marlene_Zapf
38216068,January 2013,http://dbpedia.org/resource/Alfred_Herbert_Richardson
38234342,January 2013,http://dbpedia.org/resource/Frank_Esposito_(politician)
38300367,January 2013,http://dbpedia.org/resource/Pema_Chophel
38394266,February 2013,http://dbpedia.org/resource/Kirby_Baxter_Holmes
38471018,March 2012,http://dbpedia.org/resource/Hassan_Bashir
38390414,February 2013,http://dbpedia.org/resource/Niels_Simonsen_Glostrup
38461121,February 2013,http://dbpedia.org/resource/Yuliya_Zhivitsa
38476095,February 2013,http://dbpedia.org/resource/Harold_June
38483871,February 2013,http://dbpedia.org/resource/Bobby_Hammack
38247564,January 2013,http://dbpedia.org/resource/Menelik_Watson
38345466,January 2013,http://dbpedia.org/resource/Susanne_Kiermayer
38547923,February 2013,http://dbpedia.org/resource/Abdul_Bokar_Kan
38411485,February 2013,http://dbpedia.org/resource/Thomas_B._Clarke
38415606,February 2013,http://dbpedia.org/resource/Darryl_Prebble
38387360,January 2015,http://dbpedia.org/resource/Alfred_D._Robinson
38449660,February 2013,http://dbpedia.org/resource/Zied_Ayet_Ikram
38462576,February 2013,http://dbpedia.org/resource/Joelle_Murray
38366096,January 2013,http://dbpedia.org/resource/Richard_John_Maddern-Williams
38468891,January 2017,http://dbpedia.org/resource/Ekaterina_Baturina
38375576,January 2013,http://dbpedia.org/resource/Frank_Frederick_Cuisset
38570792,February 2013,http://dbpedia.org/resource/Li_Zhangli
38437651,February 2013,http://dbpedia.org/resource/John_C._Carr_(mayor)
38294835,January 2013,http://dbpedia.org/resource/Francesco_Stella_(footballer)
38259364,January 2013,http://dbpedia.org/resource/Ericka_Hunter
38481376,February 2013,http://dbpedia.org/resource/Ahmad_Sayyed_Javadi
38480801,February 2013,http://dbpedia.org/resource/Luke_Leahy
38284629,January 2013,http://dbpedia.org/resource/Frank_Newman_(educator)
38328473,January 2013,http://dbpedia.org/resource/Isaac_Lewin
38297027,January 2013,http://dbpedia.org/resource/RE_Nainggolan
38327967,January 2013,http://dbpedia.org/resource/Liu_Guozheng
38231319,July 2018,http://dbpedia.org/resource/Hu_Weiwei
38458122,February 2013,http://dbpedia.org/resource/Erwin_Caraballo
38490601,February 2013,http://dbpedia.org/resource/Abdulaziz_Solmaz
